Tipo Entrega,Segmento,Cidade,Estado,Postal Code,Regiao,Categoria,Sub-Categoria,Venda,Quantidade,Desconto,Lucro,Codigo_Estado,Latitude,Longitude,Resultado
Padrão,Home Office,Springfield,Oregon,97477,West,Material de Escritório,Grampeador,5.34,2,0.2,0.73,OR,44.0462362,-123.0220289,Lucro
Padrão,Home Office,Springfield,Oregon,97477,West,Material de Escritório,Pastas,11.3,3,0.2,-2.12,OR,44.0462362,-123.0220289,Prejuízo
Econômica,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Pen Drive,53.42,3,0.2,4.67,OR,44.0462362,-123.0220289,Lucro
Econômica,Consumidor,Springfield,Oregon,97477,West,Móveis,Mesas,275.49,1,0.5,-170.8,OR,44.0462362,-123.0220289,Prejuízo
Econômica,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Impressora,64.86,4,0.2,6.49,OR,44.0462362,-123.0220289,Lucro
Especial,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Pastas,8.72,5,0.2,2.29,OR,44.0462362,-123.0220289,Lucro
Especial,Corporate,Springfield,Oregon,97477,West,Tecnologia,Accessórios,91.18,3,0.2,4.56,OR,44.0462362,-123.0220289,Lucro
Especial,Corporate,Springfield,Oregon,97477,West,Tecnologia,Accessórios,159.97,4,0.2,29.99,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Móveis,Cadernos,217.76,6,0.7,-384.72,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Suprimentos Gerais,39.07,6,0.2,4.4,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Papel,22.64,7,0.7,-16.6,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Grampeador,95.14,7,0.2,10.7,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Tecnologia,Smartphones,191.98,3,0.2,19.2,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Grampeador,23.83,3,0.2,6.55,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Móveis,Móveis,409.22,8,0.2,61.38,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Móveis,Cadernos,72.59,2,0.7,-128.24,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Grampeador,51.02,7,0.2,8.29,OR,44.0462362,-123.0220289,Lucro
Padrão,Home Office,Springfield,Oregon,97477,West,Móveis,Mesas,564.2,3,0.5,-304.67,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Home Office,Springfield,Oregon,97477,West,Material de Escritório,Impressora,87.17,2,0.2,8.72,OR,44.0462362,-123.0220289,Lucro
Econômica,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Envelopes,27.79,3,0.2,10.42,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Grampeador,5.25,2,0.2,0.46,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Grampeador,38.26,3,0.2,4.78,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Canetas,40.24,5,0.2,13.08,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Tecnologia,Tablets,29.92,5,0.7,-21.94,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Canetas,148.7,6,0.2,46.47,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Tecnologia,Accessórios,55.92,10,0.2,16.78,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Etiquetas,146.54,6,0.2,47.63,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Canetas,131.9,3,0.2,47.82,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Impressora,203.88,5,0.2,20.39,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Papel,14.3,7,0.7,-10.49,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Corporate,Springfield,Oregon,97477,West,Material de Escritório,Pen Drive,718.64,10,0.2,-161.69,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Consumidor,Springfield,Oregon,97477,West,Móveis,Mesas,277.5,4,0.5,-188.7,OR,44.0462362,-123.0220289,Prejuízo
Padrão,Corporate,Springfield,Oregon,97477,West,Tecnologia,Smartphones,859.2,3,0.2,75.18,OR,44.0462362,-123.0220289,Lucro
Padrão,Consumidor,Springfield,Oregon,97477,West,Material de Escritório,Impressora,35.21,1,0.2,2.64,OR,44.0462362,-123.0220289,Lucro
Padrão,Corporate,Apopka,Florida,32712,South,Material de Escritório,Papel,2.95,2,0.7,-2.16,FL,28.6779683,-81.5115214,Prejuízo
Padrão,Corporate,Apopka,Florida,32712,South,Material de Escritório,Papel,27.02,6,0.7,-21.61,FL,28.6779683,-81.5115214,Prejuízo
Padrão,Home Office,Apopka,Florida,32712,South,Material de Escritório,Papel,9.89,2,0.7,-6.92,FL,28.6779683,-81.5115214,Prejuízo
Padrão,Home Office,Apopka,Florida,32712,South,Material de Escritório,Impressora,671.54,3,0.2,50.37,FL,28.6779683,-81.5115214,Lucro
Premium,Consumidor,Apopka,Florida,32712,South,Material de Escritório,Pastas,14.32,5,0.2,5.19,FL,28.6779683,-81.5115214,Lucro
Premium,Consumidor,Apopka,Florida,32712,South,Móveis,Móveis,129.89,6,0.2,12.99,FL,28.6779683,-81.5115214,Lucro
Premium,Consumidor,Apopka,Florida,32712,South,Material de Escritório,Envelopes,48.94,7,0.2,16.52,FL,28.6779683,-81.5115214,Lucro
Padrão,Corporate,Reading,Pennsylvania,19601,East,Material de Escritório,Pen Drive,15.01,2,0.2,1.5,PA,40.335345,-75.9279495,Lucro
Econômica,Corporate,Reading,Pennsylvania,19601,East,Móveis,Móveis,23.97,2,0.2,7.79,PA,40.335345,-75.9279495,Lucro
Econômica,Corporate,Reading,Pennsylvania,19601,East,Móveis,Cadernos,521.96,4,0.5,-250.54,PA,40.335345,-75.9279495,Prejuízo
Econômica,Consumidor,Reading,Pennsylvania,19601,East,Móveis,Móveis,303.92,5,0.2,-30.39,PA,40.335345,-75.9279495,Prejuízo
Econômica,Consumidor,Reading,Pennsylvania,19601,East,Material de Escritório,Envelopes,8.86,3,0.2,2.88,PA,40.335345,-75.9279495,Lucro
Padrão,Consumidor,Broomfield,Colorado,80020,West,Material de Escritório,Papel,19.97,2,0.7,-13.31,CO,39.9203827,-105.0691464,Prejuízo
Padrão,Consumidor,Broomfield,Colorado,80020,West,Material de Escritório,Pen Drive,33.49,7,0.2,-1.26,CO,39.9203827,-105.0691464,Prejuízo
Padrão,Consumidor,Broomfield,Colorado,80020,West,Material de Escritório,Papel,8.74,4,0.7,-6.12,CO,39.9203827,-105.0691464,Prejuízo
Padrão,Consumidor,Broomfield,Colorado,80020,West,Móveis,Cadeiras,662.88,3,0.2,74.57,CO,39.9203827,-105.0691464,Lucro
Padrão,Corporate,Broomfield,Colorado,80020,West,Móveis,Móveis,68.43,7,0.2,8.55,CO,39.9203827,-105.0691464,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Papel,16.2,3,0.0,7.78,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Impressora,33.99,3,0.0,14.62,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Tecnologia,Accessórios,296.85,5,0.0,53.43,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Tecnologia,Accessórios,112.8,6,0.0,6.77,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Papel,13.71,3,0.0,6.58,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,24.9,5,0.0,11.7,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Pen Drive,286.29,3,0.0,17.18,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Impressora,24.18,2,0.0,7.25,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Papel,17.22,3,0.0,7.92,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Móveis,Mesas,1024.38,7,0.0,215.12,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Envelopes,26.22,3,0.0,12.32,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,17.34,3,0.0,8.5,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Pen Drive,94.2,6,0.0,23.55,MO,37.2166779,-93.2920373,Lucro
Econômica,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Envelopes,28.4,5,0.0,13.35,MO,37.2166779,-93.2920373,Lucro
Especial,Home Office,Springfield,Missouri,65807,Central,Material de Escritório,Papel,8.76,2,0.0,4.2,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,21.93,3,0.0,10.09,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Pen Drive,242.94,3,0.0,4.86,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,7.64,1,0.0,3.74,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,51.84,8,0.0,25.4,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Pen Drive,265.17,1,0.0,47.73,MO,37.2166779,-93.2920373,Lucro
Padrão,Corporate,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,85.96,7,0.0,40.4,MO,37.2166779,-93.2920373,Lucro
Padrão,Corporate,Springfield,Missouri,65807,Central,Móveis,Móveis,37.3,2,0.0,17.16,MO,37.2166779,-93.2920373,Lucro
Padrão,Corporate,Springfield,Missouri,65807,Central,Material de Escritório,Papel,81.96,2,0.0,39.34,MO,37.2166779,-93.2920373,Lucro
Econômica,Home Office,Springfield,Missouri,65807,Central,Material de Escritório,Impressora,706.86,7,0.0,197.92,MO,37.2166779,-93.2920373,Lucro
Econômica,Home Office,Springfield,Missouri,65807,Central,Tecnologia,Smartphones,114.95,5,0.0,2.3,MO,37.2166779,-93.2920373,Lucro
Econômica,Home Office,Springfield,Missouri,65807,Central,Material de Escritório,Papel,43.19,7,0.0,20.73,MO,37.2166779,-93.2920373,Lucro
Padrão,Corporate,Springfield,Missouri,65807,Central,Tecnologia,Fax,599.99,1,0.0,234.0,MO,37.2166779,-93.2920373,Lucro
Padrão,Home Office,Springfield,Missouri,65807,Central,Material de Escritório,Papel,26.7,5,0.0,12.55,MO,37.2166779,-93.2920373,Lucro
Padrão,Home Office,Springfield,Missouri,65807,Central,Tecnologia,Accessórios,21.2,2,0.0,9.12,MO,37.2166779,-93.2920373,Lucro
Padrão,Home Office,Springfield,Missouri,65807,Central,Material de Escritório,Pen Drive,838.38,2,0.0,226.36,MO,37.2166779,-93.2920373,Lucro
Econômica,Corporate,Springfield,Missouri,65807,Central,Material de Escritório,Canetas,32.4,5,0.0,15.55,MO,37.2166779,-93.2920373,Lucro
Econômica,Corporate,Springfield,Missouri,65807,Central,Material de Escritório,Grampeador,209.94,6,0.0,54.58,MO,37.2166779,-93.2920373,Lucro
Econômica,Corporate,Springfield,Missouri,65807,Central,Material de Escritório,Suprimentos Gerais,4164.05,5,0.0,83.28,MO,37.2166779,-93.2920373,Lucro
Econômica,Corporate,Springfield,Missouri,65807,Central,Móveis,Cadernos,212.94,3,0.0,53.24,MO,37.2166779,-93.2920373,Lucro
Econômica,Home Office,Springfield,Missouri,65807,Central,Material de Escritório,Impressora,54.48,1,0.0,15.25,MO,37.2166779,-93.2920373,Lucro
Padrão,Corporate,Springfield,Missouri,65807,Central,Móveis,Móveis,9.68,2,0.0,3.78,MO,37.2166779,-93.2920373,Lucro
Padrão,Corporate,Springfield,Missouri,65807,Central,Tecnologia,Fax,4899.93,7,0.0,2302.97,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Material de Escritório,Envelopes,16.56,2,0.0,7.78,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Springfield,Missouri,65807,Central,Tecnologia,Accessórios,279.95,5,0.0,67.19,MO,37.2166779,-93.2920373,Lucro
Padrão,Consumidor,Paterson,New Jersey,7501,East,Tecnologia,Smartphones,281.97,3,0.0,78.95,NJ,40.9167654,-74.171811,Lucro
Padrão,Consumidor,Paterson,New Jersey,7501,East,Material de Escritório,Suprimentos Gerais,69.5,5,0.0,20.16,NJ,40.9167654,-74.171811,Lucro
Padrão,Consumidor,Paterson,New Jersey,7501,East,Material de Escritório,Canetas,166.44,3,0.0,79.89,NJ,40.9167654,-74.171811,Lucro
Econômica,Consumidor,Paterson,New Jersey,7501,East,Móveis,Cadeiras,121.96,2,0.0,20.73,NJ,40.9167654,-74.171811,Lucro
Econômica,Consumidor,Paterson,New Jersey,7501,East,Material de Escritório,Impressora,8.74,2,0.0,2.27,NJ,40.9167654,-74.171811,Lucro
Econômica,Consumidor,Paterson,New Jersey,7501,East,Material de Escritório,Canetas,61.96,2,0.0,27.88,NJ,40.9167654,-74.171811,Lucro
Econômica,Consumidor,Paterson,New Jersey,7501,East,Material de Escritório,Papel,7.96,2,0.0,3.74,NJ,40.9167654,-74.171811,Lucro
Econômica,Consumidor,Paterson,New Jersey,7501,East,Material de Escritório,Impressora,275.24,4,0.0,121.11,NJ,40.9167654,-74.171811,Lucro
Padrão,Consumidor,Paterson,New Jersey,7501,East,Móveis,Móveis,12.99,1,0.0,1.56,NJ,40.9167654,-74.171811,Lucro
Padrão,Consumidor,Paterson,New Jersey,7501,East,Móveis,Cadeiras,182.22,3,0.0,45.56,NJ,40.9167654,-74.171811,Lucro
Padrão,Consumidor,Paterson,New Jersey,7501,East,Móveis,Cadeiras,302.94,3,0.0,18.18,NJ,40.9167654,-74.171811,Lucro
Padrão,Home Office,Paterson,New Jersey,7501,East,Material de Escritório,Etiquetas,31.05,3,0.0,14.9,NJ,40.9167654,-74.171811,Lucro
Padrão,Home Office,Paterson,New Jersey,7501,East,Móveis,Móveis,8.92,4,0.0,3.92,NJ,40.9167654,-74.171811,Lucro
Padrão,Home Office,Paterson,New Jersey,7501,East,Material de Escritório,Papel,209.6,4,0.0,96.42,NJ,40.9167654,-74.171811,Lucro
Padrão,Home Office,Paterson,New Jersey,7501,East,Material de Escritório,Impressora,111.04,4,0.0,29.98,NJ,40.9167654,-74.171811,Lucro
Padrão,Home Office,Paterson,New Jersey,7501,East,Material de Escritório,Canetas,38.88,6,0.0,18.66,NJ,40.9167654,-74.171811,Lucro
Especial,Corporate,Paterson,New Jersey,7501,East,Material de Escritório,Pastas,6.54,3,0.0,2.16,NJ,40.9167654,-74.171811,Lucro
Econômica,Corporate,Paterson,New Jersey,7501,East,Material de Escritório,Canetas,274.8,5,0.0,134.65,NJ,40.9167654,-74.171811,Lucro
Econômica,Corporate,Paterson,New Jersey,7501,East,Material de Escritório,Pen Drive,62.18,1,0.0,16.79,NJ,40.9167654,-74.171811,Lucro
Econômica,Corporate,Paterson,New Jersey,7501,East,Móveis,Móveis,8.28,2,0.0,2.98,NJ,40.9167654,-74.171811,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Tecnologia,Smartphones,479.96,4,0.0,134.39,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Pen Drive,1117.92,4,0.0,55.9,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Etiquetas,20.16,7,0.0,9.88,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Etiquetas,29.46,6,0.0,14.44,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Impressora,868.59,3,0.0,251.89,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Canetas,12.96,2,0.0,6.22,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Tecnologia,Smartphones,5.5,1,0.0,1.38,OK,35.4729886,-97.5170536,Lucro
Padrão,Home Office,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Papel,121.6,4,0.0,55.94,OK,35.4729886,-97.5170536,Lucro
Especial,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Envelopes,325.86,2,0.0,149.9,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Papel,33.48,2,0.0,16.41,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Tecnologia,Smartphones,461.97,3,0.0,133.97,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Impressora,137.62,2,0.0,60.55,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Móveis,Cadeiras,302.67,3,0.0,72.64,OK,35.4729886,-97.5170536,Lucro
Padrão,Corporate,Oklahoma City,Oklahoma,73120,Central,Móveis,Móveis,30.36,4,0.0,13.05,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Canetas,10.56,2,0.0,4.75,OK,35.4729886,-97.5170536,Lucro
Padrão,Corporate,Oklahoma City,Oklahoma,73120,Central,Tecnologia,Accessórios,6.9,1,0.0,0.55,OK,35.4729886,-97.5170536,Lucro
Padrão,Corporate,Oklahoma City,Oklahoma,73120,Central,Móveis,Móveis,57.69,3,0.0,23.65,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Pen Drive,541.24,4,0.0,5.41,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Canetas,106.32,3,0.0,49.97,OK,35.4729886,-97.5170536,Lucro
Padrão,Consumidor,Oklahoma City,Oklahoma,73120,Central,Móveis,Cadeiras,1323.9,5,0.0,383.93,OK,35.4729886,-97.5170536,Lucro
Especial,Consumidor,Oklahoma City,Oklahoma,73120,Central,Tecnologia,Smartphones,221.98,2,0.0,62.15,OK,35.4729886,-97.5170536,Lucro
Especial,Consumidor,Oklahoma City,Oklahoma,73120,Central,Móveis,Cadernos,341.96,2,0.0,54.71,OK,35.4729886,-97.5170536,Lucro
Premium,Consumidor,Oklahoma City,Oklahoma,73120,Central,Material de Escritório,Papel,38.16,9,0.0,19.08,OK,35.4729886,-97.5170536,Lucro
Especial,Corporate,Chesapeake,Virginia,23320,South,Material de Escritório,Etiquetas,15.0,4,0.0,7.2,VA,36.7183708,-76.2466798,Lucro
Especial,Corporate,Chesapeake,Virginia,23320,South,Tecnologia,Smartphones,161.61,1,0.0,42.02,VA,36.7183708,-76.2466798,Lucro
Especial,Corporate,Chesapeake,Virginia,23320,South,Tecnologia,Smartphones,144.95,5,0.0,42.04,VA,36.7183708,-76.2466798,Lucro
Padrão,Home Office,Chesapeake,Virginia,23320,South,Móveis,Cadeiras,1139.92,4,0.0,284.98,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Móveis,Cadeiras,504.9,5,0.0,80.78,VA,36.7183708,-76.2466798,Lucro
Padrão,Corporate,Chesapeake,Virginia,23320,South,Material de Escritório,Pen Drive,61.68,4,0.0,16.65,VA,36.7183708,-76.2466798,Lucro
Padrão,Corporate,Chesapeake,Virginia,23320,South,Material de Escritório,Papel,63.96,4,0.0,30.7,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Material de Escritório,Pastas,45.0,9,0.0,21.6,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Tecnologia,Tablets,209.97,3,0.0,90.29,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Tecnologia,Accessórios,234.45,3,0.0,103.16,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Móveis,Mesas,1256.22,6,0.0,75.37,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Material de Escritório,Papel,17.46,2,0.0,8.21,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Material de Escritório,Etiquetas,25.06,2,0.0,11.78,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Móveis,Mesas,1652.94,3,0.0,314.06,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Material de Escritório,Impressora,203.92,4,0.0,55.06,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Tecnologia,Smartphones,29.56,4,0.0,7.98,VA,36.7183708,-76.2466798,Lucro
Padrão,Consumidor,Chesapeake,Virginia,23320,South,Material de Escritório,Canetas,32.4,5,0.0,15.55,VA,36.7183708,-76.2466798,Lucro
Especial,Consumidor,Chesapeake,Virginia,23320,South,Material de Escritório,Impressora,197.72,4,0.0,55.36,VA,36.7183708,-76.2466798,Lucro
Padrão,Home Office,Lubbock,Texas,79424,Central,Material de Escritório,Papel,11.36,3,0.8,-17.05,TX,33.5635206,-101.879336,Prejuízo
Premium,Consumidor,Lubbock,Texas,79424,Central,Móveis,Móveis,25.16,5,0.6,-11.32,TX,33.5635206,-101.879336,Prejuízo
Padrão,Consumidor,Lubbock,Texas,79424,Central,Material de Escritório,Canetas,60.74,8,0.2,20.5,TX,33.5635206,-101.879336,Lucro
Padrão,Consumidor,Lubbock,Texas,79424,Central,Tecnologia,Fax,479.98,3,0.2,161.99,TX,33.5635206,-101.879336,Lucro
Padrão,Consumidor,Lubbock,Texas,79424,Central,Material de Escritório,Papel,6.08,1,0.8,-10.34,TX,33.5635206,-101.879336,Prejuízo
Especial,Corporate,Lubbock,Texas,79424,Central,Material de Escritório,Canetas,9.25,2,0.2,3.35,TX,33.5635206,-101.879336,Lucro
Padrão,Corporate,Columbia,Missouri,65203,Central,Material de Escritório,Grampeador,29.68,7,0.0,11.58,MO,38.951883,-92.3337366,Lucro
Padrão,Corporate,Columbia,Missouri,65203,Central,Tecnologia,Accessórios,47.53,7,0.0,16.16,MO,38.951883,-92.3337366,Lucro
Econômica,Home Office,Columbia,Missouri,65203,Central,Tecnologia,Smartphones,449.97,3,0.0,220.49,MO,38.951883,-92.3337366,Lucro
Econômica,Home Office,Columbia,Missouri,65203,Central,Material de Escritório,Impressora,1927.59,7,0.0,751.76,MO,38.951883,-92.3337366,Lucro
Econômica,Consumidor,Columbia,Missouri,65203,Central,Móveis,Cadeiras,60.89,1,0.0,15.22,MO,38.951883,-92.3337366,Lucro
Econômica,Consumidor,Columbia,Missouri,65203,Central,Material de Escritório,Etiquetas,14.94,3,0.0,6.87,MO,38.951883,-92.3337366,Lucro
Econômica,Consumidor,Columbia,Missouri,65203,Central,Material de Escritório,Papel,9.64,2,0.0,4.43,MO,38.951883,-92.3337366,Lucro
Econômica,Consumidor,Columbia,Missouri,65203,Central,Móveis,Móveis,332.94,3,0.0,53.27,MO,38.951883,-92.3337366,Lucro
Econômica,Consumidor,Columbia,Missouri,65203,Central,Material de Escritório,Papel,51.9,3,0.0,24.39,MO,38.951883,-92.3337366,Lucro
Econômica,Consumidor,Columbia,Missouri,65203,Central,Material de Escritório,Pen Drive,64.96,2,0.0,2.6,MO,38.951883,-92.3337366,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Grampeador,4.22,3,0.2,0.48,TN,36.3134398,-82.3534728,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Impressora,333.06,2,0.2,29.14,TN,36.3134398,-82.3534728,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Canetas,24.9,4,0.2,7.78,TN,36.3134398,-82.3534728,Lucro
Econômica,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Envelopes,23.47,3,0.2,7.63,TN,36.3134398,-82.3534728,Lucro
Econômica,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Papel,86.06,7,0.7,-63.11,TN,36.3134398,-82.3534728,Prejuízo
Econômica,Consumidor,Johnson City,Tennessee,37604,South,Tecnologia,Smartphones,108.78,2,0.2,6.8,TN,36.3134398,-82.3534728,Lucro
Econômica,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Canetas,10.27,3,0.2,3.21,TN,36.3134398,-82.3534728,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Envelopes,18.34,3,0.2,6.65,TN,36.3134398,-82.3534728,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Canetas,36.29,7,0.2,12.7,TN,36.3134398,-82.3534728,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Tecnologia,Smartphones,111.98,2,0.2,7.0,TN,36.3134398,-82.3534728,Lucro
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Papel,5.97,5,0.7,-4.58,TN,36.3134398,-82.3534728,Prejuízo
Padrão,Consumidor,Johnson City,Tennessee,37604,South,Material de Escritório,Papel,2.51,2,0.7,-1.84,TN,36.3134398,-82.3534728,Prejuízo
Padrão,Consumidor,Auburn,Alabama,36830,South,Móveis,Cadeiras,350.98,1,0.0,84.24,AL,32.5750775,-85.470217800194,Lucro
Padrão,Consumidor,Auburn,Alabama,36830,South,Material de Escritório,Canetas,13.08,2,0.0,6.02,AL,32.5750775,-85.470217800194,Lucro
Padrão,Consumidor,Auburn,Alabama,36830,South,Material de Escritório,Pen Drive,900.08,4,0.0,117.01,AL,32.5750775,-85.470217800194,Lucro
Padrão,Home Office,Auburn,Alabama,36830,South,Material de Escritório,Grampeador,3.76,2,0.0,1.09,AL,32.5750775,-85.470217800194,Lucro
Econômica,Consumidor,Auburn,Alabama,36830,South,Material de Escritório,Etiquetas,491.55,5,0.0,240.86,AL,32.5750775,-85.470217800194,Lucro
